Date,Account_ID,Account_Name,Order_ID,Revenue,Commission/Profit,Status,Quantity,Target_Revenue
2023-06-25,1002,Beta GmbH,50337,0.0,0.0,cancelled,5,1856.72
2023-06-25,1002,Beta GmbH,50338,993.12,120.47,shipped,3,911.76
2023-06-25,1003,Gamma GmbH,50339,0.0,0.0,cancelled,4,1965.46
2023-06-26,1002,Beta GmbH,50340,1153.54,182.75,shipped,5,1071.41
2023-06-26,1003,Gamma GmbH,50341,1938.76,300.19,shipped,4,1841.95
2023-06-26,1002,Beta GmbH,50342,0.0,0.0,cancelled,1,1453.31
2023-06-27,1001,Alpha GmbH,50343,0.0,0.0,cancelled,5,1756.44
2023-06-28,1003,Gamma GmbH,50344,0.0,0.0,cancelled,2,1269.03
2023-06-29,1002,Beta GmbH,50345,0.0,0.0,cancelled,2,1791.92
2023-06-29,1001,Alpha GmbH,50346,1183.57,146.2,shipped,2,1250.52
2023-06-30,1002,Beta GmbH,50347,1923.82,265.17,shipped,4,1948.2
2023-06-30,1002,Beta GmbH,50348,0.0,0.0,cancelled,2,1289.5
2023-07-01,1001,Alpha GmbH,50349,0.0,0.0,cancelled,5,1662.49
2023-07-01,1003,Gamma GmbH,50350,0.0,0.0,cancelled,5,1493.59
2023-07-02,1003,Gamma GmbH,50351,0.0,0.0,cancelled,3,972.26
2023-07-03,1003,Gamma GmbH,50352,594.17,63.77,shipped,2,623.31
2023-07-04,1003,Gamma GmbH,50353,1797.57,218.79,shipped,1,1672.51
2023-07-05,1001,Alpha GmbH,50354,1774.19,335.62,shipped,3,1804.43
2023-07-06,1002,Beta GmbH,50355,494.14,53.32,shipped,5,533.75
2023-07-06,1003,Gamma GmbH,50356,1553.87,233.03,shipped,5,1482.14
2023-07-06,1001,Alpha GmbH,50357,1441.76,197.18,shipped,3,1458.67
2023-07-07,1002,Beta GmbH,50358,1351.27,229.5,shipped,2,1466.29
2023-07-07,1001,Alpha GmbH,50359,0.0,0.0,cancelled,2,1412.62
2023-07-08,1002,Beta GmbH,50360,0.0,0.0,cancelled,4,633.27
2023-07-08,1002,Beta GmbH,50361,0.0,0.0,cancelled,4,970.22
2023-07-09,1002,Beta GmbH,50362,0.0,0.0,cancelled,1,668.78
2023-07-09,1003,Gamma GmbH,50363,0.0,0.0,cancelled,2,1032.53
2023-07-09,1001,Alpha GmbH,50364,1293.03,136.33,shipped,3,1420.73
2023-07-10,1002,Beta GmbH,50365,0.0,0.0,cancelled,3,1235.65
2023-07-11,1001,Alpha GmbH,50366,1793.04,333.04,shipped,5,1884.78
2023-07-11,1002,Beta GmbH,50367,0.0,0.0,cancelled,3,1874.91
2023-07-11,1001,Alpha GmbH,50368,0.0,0.0,cancelled,4,1497.51
2023-07-12,1002,Beta GmbH,50369,0.0,0.0,cancelled,1,1799.06
2023-07-12,1001,Alpha GmbH,50370,1608.23,164.71,shipped,2,1552.94
2023-07-13,1002,Beta GmbH,50371,0.0,0.0,cancelled,2,730.32
2023-07-14,1001,Alpha GmbH,50372,880.86,176.05,shipped,4,952.33
2023-07-14,1001,Alpha GmbH,50373,0.0,0.0,cancelled,4,1075.01
2023-07-15,1002,Beta GmbH,50374,1523.88,159.55,shipped,5,1542.53
2023-07-15,1003,Gamma GmbH,50375,0.0,0.0,cancelled,5,1874.7
2023-07-16,1002,Beta GmbH,50376,0.0,0.0,cancelled,3,1714.59
2023-07-17,1003,Gamma GmbH,50377,850.69,108.55,shipped,5,810.83
2023-07-18,1001,Alpha GmbH,50378,1709.13,285.55,shipped,3,1592.45
2023-07-18,1003,Gamma GmbH,50379,0.0,0.0,cancelled,3,809.48
2023-07-19,1001,Alpha GmbH,50380,549.14,71.45,shipped,5,514.68
2023-07-20,1002,Beta GmbH,50381,1364.35,233.21,shipped,1,1285.06
2023-07-20,1002,Beta GmbH,50382,0.0,0.0,cancelled,4,661.52
2023-07-21,1003,Gamma GmbH,50383,1547.18,261.47,shipped,1,1498.41
2023-07-21,1002,Beta GmbH,50384,0.0,0.0,cancelled,2,676.67
2023-07-22,1002,Beta GmbH,50385,1515.85,164.81,shipped,3,1660.83
2023-07-22,1003,Gamma GmbH,50386,1849.83,340.64,shipped,1,1903.79
2023-07-22,1001,Alpha GmbH,50387,1294.94,214.28,shipped,4,1245.63
2023-07-23,1002,Beta GmbH,50388,1788.25,274.32,shipped,5,1786.2
2023-07-24,1003,Gamma GmbH,50389,0.0,0.0,cancelled,1,1846.55
2023-07-24,1001,Alpha GmbH,50390,0.0,0.0,cancelled,1,1009.75
2023-07-25,1001,Alpha GmbH,50391,1566.28,310.34,shipped,2,1426.96
2023-07-25,1001,Alpha GmbH,50392,986.08,186.02,shipped,5,1054.15
2023-07-25,1002,Beta GmbH,50393,604.54,117.96,shipped,4,572.53
2023-07-26,1002,Beta GmbH,50394,0.0,0.0,cancelled,4,1826.12
2023-07-26,1003,Gamma GmbH,50395,0.0,0.0,cancelled,1,1923.39
2023-07-26,1003,Gamma GmbH,50396,1656.97,183.71,shipped,5,1803.38
2023-07-27,1002,Beta GmbH,50397,1003.96,101.02,shipped,4,915.63
2023-07-28,1002,Beta GmbH,50398,1331.3,183.36,shipped,5,1392.54
2023-07-28,1002,Beta GmbH,50399,0.0,0.0,cancelled,3,1053.18
2023-07-28,1002,Beta GmbH,50400,0.0,0.0,cancelled,4,1953.58
2023-07-29,1001,Alpha GmbH,50401,724.17,134.76,shipped,4,663.82
2023-07-30,1003,Gamma GmbH,50402,0.0,0.0,cancelled,3,1274.96
2023-07-31,1001,Alpha GmbH,50403,0.0,0.0,cancelled,3,1553.92
2023-07-31,1002,Beta GmbH,50404,1319.52,204.92,shipped,3,1270.61
2023-07-31,1003,Gamma GmbH,50405,0.0,0.0,cancelled,3,1401.39
2023-08-01,1001,Alpha GmbH,50406,1725.62,196.29,shipped,2,1642.65
2023-08-01,1002,Beta GmbH,50407,0.0,0.0,cancelled,3,758.2
2023-08-02,1003,Gamma GmbH,50408,905.89,142.17,shipped,4,879.97
2023-08-02,1001,Alpha GmbH,50409,1923.12,368.48,shipped,3,1919.52
2023-08-03,1003,Gamma GmbH,50410,988.85,120.13,shipped,4,899.32
2023-08-03,1003,Gamma GmbH,50411,0.0,0.0,cancelled,2,1499.15
2023-08-04,1002,Beta GmbH,50412,600.76,96.81,shipped,2,635.52
2023-08-05,1003,Gamma GmbH,50413,726.04,143.08,shipped,5,688.33
2023-08-06,1002,Beta GmbH,50414,0.0,0.0,cancelled,2,1742.0
2023-08-06,1002,Beta GmbH,50415,1108.19,116.34,shipped,5,1105.59
2023-08-06,1003,Gamma GmbH,50416,1697.53,197.47,shipped,5,1660.32
2023-08-07,1001,Alpha GmbH,50417,1857.65,258.64,shipped,4,1793.82
2023-08-07,1001,Alpha GmbH,50418,828.37,89.44,shipped,1,780.78
2023-08-08,1003,Gamma GmbH,50419,1498.45,190.11,shipped,1,1501.65
2023-08-08,1003,Gamma GmbH,50420,0.0,0.0,cancelled,4,1797.22
2023-08-09,1001,Alpha GmbH,50421,0.0,0.0,cancelled,1,1069.68
2023-08-09,1003,Gamma GmbH,50422,1927.3,205.13,shipped,5,1763.35
2023-08-09,1001,Alpha GmbH,50423,1508.31,202.27,shipped,1,1391.9
2023-08-10,1001,Alpha GmbH,50424,0.0,0.0,cancelled,5,691.25
2023-08-11,1002,Beta GmbH,50425,1205.18,121.22,shipped,4,1287.02
2023-08-12,1003,Gamma GmbH,50426,0.0,0.0,cancelled,5,1499.35
2023-08-13,1003,Gamma GmbH,50427,1970.01,266.39,shipped,4,1990.05
2023-08-13,1003,Gamma GmbH,50428,1995.6,341.4,shipped,3,1857.48
2023-08-13,1003,Gamma GmbH,50429,1809.67,343.61,shipped,1,1825.67
2023-08-14,1002,Beta GmbH,50430,953.75,159.88,shipped,1,960.51
2023-08-15,1003,Gamma GmbH,50431,1838.41,231.49,shipped,1,1940.98
2023-08-16,1001,Alpha GmbH,50432,580.95,109.59,shipped,2,546.82
2023-08-16,1003,Gamma GmbH,50433,861.32,120.69,shipped,5,896.97
2023-08-17,1001,Alpha GmbH,50434,0.0,0.0,cancelled,1,945.78
2023-08-18,1002,Beta GmbH,50435,748.76,88.33,shipped,5,683.43
2023-08-18,1001,Alpha GmbH,50436,0.0,0.0,cancelled,5,671.32
2023-08-19,1003,Gamma GmbH,50437,0.0,0.0,cancelled,3,1909.97
2023-08-20,1001,Alpha GmbH,50438,1725.92,197.36,shipped,5,1789.19
2023-08-20,1002,Beta GmbH,50439,0.0,0.0,cancelled,5,737.0
2023-08-21,1002,Beta GmbH,50440,0.0,0.0,cancelled,2,1702.73
2023-08-21,1001,Alpha GmbH,50441,1336.91,203.66,shipped,5,1407.21
2023-08-21,1001,Alpha GmbH,50442,0.0,0.0,cancelled,3,1767.04
2023-08-22,1002,Beta GmbH,50443,988.72,120.18,shipped,5,923.81
2023-08-23,1002,Beta GmbH,50444,0.0,0.0,cancelled,5,1565.06
2023-08-23,1003,Gamma GmbH,50445,1148.29,190.17,shipped,2,1266.18
2023-08-24,1002,Beta GmbH,50446,1990.33,370.56,shipped,3,1833.23
2023-08-25,1001,Alpha GmbH,50447,0.0,0.0,cancelled,3,1868.16
2023-08-25,1002,Beta GmbH,50448,1189.42,159.85,shipped,5,1126.55
2023-08-25,1001,Alpha GmbH,50449,1484.76,286.45,shipped,2,1456.2
2023-08-26,1002,Beta GmbH,50450,1170.14,157.18,shipped,4,1197.13
2023-08-27,1003,Gamma GmbH,50451,0.0,0.0,cancelled,5,1770.91
2023-08-27,1002,Beta GmbH,50452,597.04,113.53,shipped,5,657.13
2023-08-28,1003,Gamma GmbH,50453,0.0,0.0,cancelled,3,575.76
2023-08-28,1003,Gamma GmbH,50454,0.0,0.0,cancelled,4,590.99
2023-08-29,1002,Beta GmbH,50455,986.9,143.97,shipped,3,934.73
2023-08-29,1003,Gamma GmbH,50456,615.29,87.68,shipped,3,649.19
2023-08-29,1003,Gamma GmbH,50457,0.0,0.0,cancelled,2,1718.62
2023-08-30,1003,Gamma GmbH,50458,0.0,0.0,cancelled,5,1705.76
2023-08-30,1001,Alpha GmbH,50459,870.49,136.5,shipped,1,902.21
2023-08-31,1001,Alpha GmbH,50460,1855.64,325.55,shipped,1,1723.05
2023-09-01,1001,Alpha GmbH,50461,1910.23,197.98,shipped,2,1893.26
2023-09-01,1002,Beta GmbH,50462,500.91,87.61,shipped,2,542.5
2023-09-01,1001,Alpha GmbH,50463,0.0,0.0,cancelled,5,1052.35
2023-09-02,1003,Gamma GmbH,50464,0.0,0.0,cancelled,3,750.9
2023-09-02,1003,Gamma GmbH,50465,0.0,0.0,cancelled,5,555.72
2023-09-02,1003,Gamma GmbH,50466,1233.1,138.09,shipped,2,1246.14
2023-09-03,1001,Alpha GmbH,50467,0.0,0.0,cancelled,4,1014.93
2023-09-03,1001,Alpha GmbH,50468,0.0,0.0,cancelled,4,821.61
2023-09-04,1002,Beta GmbH,50469,0.0,0.0,cancelled,1,1443.73
2023-09-04,1002,Beta GmbH,50470,2124.21,289.82,shipped,4,1963.78
2023-09-04,1002,Beta GmbH,50471,1969.24,314.34,shipped,1,1807.57
2023-09-05,1001,Alpha GmbH,50472,614.97,113.22,shipped,4,604.78
2023-09-06,1001,Alpha GmbH,50473,0.0,0.0,cancelled,2,1988.97
2023-09-06,1001,Alpha GmbH,50474,0.0,0.0,cancelled,1,1798.95
2023-09-07,1002,Beta GmbH,50475,1222.92,207.64,shipped,2,1314.45
2023-09-08,1001,Alpha GmbH,50476,0.0,0.0,cancelled,1,1349.28
2023-09-08,1003,Gamma GmbH,50477,764.32,88.14,shipped,3,825.16
2023-09-09,1002,Beta GmbH,50478,0.0,0.0,cancelled,3,1682.74
2023-09-09,1002,Beta GmbH,50479,0.0,0.0,cancelled,5,665.96
2023-09-10,1003,Gamma GmbH,50480,0.0,0.0,cancelled,4,963.86
2023-09-10,1002,Beta GmbH,50481,1209.62,180.47,shipped,4,1115.73
2023-09-11,1001,Alpha GmbH,50482,0.0,0.0,cancelled,3,777.44
2023-09-11,1002,Beta GmbH,50483,1228.05,174.11,shipped,4,1196.21
2023-09-11,1001,Alpha GmbH,50484,0.0,0.0,cancelled,3,995.52
2023-09-12,1002,Beta GmbH,50485,1842.98,271.45,shipped,1,1948.75
2023-09-12,1002,Beta GmbH,50486,1239.89,134.16,shipped,5,1326.74
2023-09-13,1002,Beta GmbH,50487,1554.89,259.53,shipped,5,1704.51
2023-09-13,1002,Beta GmbH,50488,1359.89,252.17,shipped,3,1259.19
2023-09-14,1001,Alpha GmbH,50489,1143.07,170.53,shipped,4,1099.84
2023-09-14,1002,Beta GmbH,50490,0.0,0.0,cancelled,2,1560.17
2023-09-15,1003,Gamma GmbH,50491,0.0,0.0,cancelled,1,1446.13
2023-09-15,1002,Beta GmbH,50492,697.25,100.33,shipped,5,696.65
2023-09-16,1002,Beta GmbH,50493,0.0,0.0,cancelled,4,1953.55
2023-09-16,1002,Beta GmbH,50494,0.0,0.0,cancelled,3,1462.18
2023-09-17,1002,Beta GmbH,50495,1920.64,245.96,shipped,2,1961.19
2023-09-18,1002,Beta GmbH,50496,1738.66,266.39,shipped,3,1683.87
2023-09-18,1001,Alpha GmbH,50497,0.0,0.0,cancelled,5,1403.84
2023-09-18,1002,Beta GmbH,50498,0.0,0.0,cancelled,5,1220.05
2023-09-19,1001,Alpha GmbH,50499,1455.32,241.3,shipped,4,1425.09
2023-09-19,1001,Alpha GmbH,50500,0.0,0.0,cancelled,5,610.06
2023-09-19,1001,Alpha GmbH,50501,855.3,145.05,shipped,4,852.74
2023-09-20,1002,Beta GmbH,50502,0.0,0.0,cancelled,5,1584.31
2023-09-20,1003,Gamma GmbH,50503,0.0,0.0,cancelled,2,1593.67
2023-09-20,1002,Beta GmbH,50504,1723.56,189.22,shipped,4,1770.15
2023-09-21,1002,Beta GmbH,50505,1638.8,266.42,shipped,2,1547.79
2023-09-21,1002,Beta GmbH,50506,0.0,0.0,cancelled,1,1681.74
2023-09-21,1003,Gamma GmbH,50507,0.0,0.0,cancelled,2,1701.57
2023-09-22,1001,Alpha GmbH,50508,0.0,0.0,cancelled,2,539.89
2023-09-22,1001,Alpha GmbH,50509,0.0,0.0,cancelled,1,1972.15
2023-09-23,1003,Gamma GmbH,50510,0.0,0.0,cancelled,5,630.25
2023-09-23,1003,Gamma GmbH,50511,0.0,0.0,cancelled,5,688.31
2023-09-23,1002,Beta GmbH,50512,1838.79,313.08,shipped,1,1827.68
2023-09-24,1001,Alpha GmbH,50513,1647.44,193.02,shipped,1,1597.44
2023-09-24,1003,Gamma GmbH,50514,1041.42,125.6,shipped,5,967.71
2023-09-25,1002,Beta GmbH,50515,1364.98,208.2,shipped,1,1328.71
2023-09-25,1002,Beta GmbH,50516,0.0,0.0,cancelled,2,1531.76
2023-09-26,1001,Alpha GmbH,50517,0.0,0.0,cancelled,4,1176.64
2023-09-26,1001,Alpha GmbH,50518,0.0,0.0,cancelled,3,1800.83
2023-09-27,1002,Beta GmbH,50519,0.0,0.0,cancelled,5,927.2
2023-09-28,1002,Beta GmbH,50520,0.0,0.0,cancelled,3,556.48
2023-09-29,1001,Alpha GmbH,50521,0.0,0.0,cancelled,4,1061.94
2023-09-30,1002,Beta GmbH,50522,567.96,65.48,shipped,3,533.94
2023-09-30,1002,Beta GmbH,50523,0.0,0.0,cancelled,3,1774.84
2023-10-01,1001,Alpha GmbH,50524,1149.32,148.63,shipped,3,1130.2
2023-10-02,1003,Gamma GmbH,50525,1410.35,144.67,shipped,2,1328.71
2023-10-02,1003,Gamma GmbH,50526,0.0,0.0,cancelled,5,1331.32
2023-10-02,1001,Alpha GmbH,50527,0.0,0.0,cancelled,5,1637.83
2023-10-03,1002,Beta GmbH,50528,1695.26,212.92,shipped,3,1696.75
2023-10-04,1003,Gamma GmbH,50529,967.06,184.2,shipped,3,982.79
2023-10-04,1003,Gamma GmbH,50530,0.0,0.0,cancelled,1,559.38
2023-10-04,1002,Beta GmbH,50531,565.65,71.6,shipped,3,514.76
2023-10-05,1002,Beta GmbH,50532,0.0,0.0,cancelled,2,1777.72
2023-10-06,1001,Alpha GmbH,50533,0.0,0.0,cancelled,5,1019.06
2023-10-06,1002,Beta GmbH,50534,0.0,0.0,cancelled,2,1125.05
2023-10-07,1001,Alpha GmbH,50535,820.74,140.4,shipped,5,874.9
2023-10-07,1002,Beta GmbH,50536,0.0,0.0,cancelled,5,1746.52
2023-10-08,1001,Alpha GmbH,50537,1956.93,209.6,shipped,3,1792.57
2023-10-08,1002,Beta GmbH,50538,0.0,0.0,cancelled,2,1818.32
2023-10-09,1003,Gamma GmbH,50539,0.0,0.0,cancelled,2,871.84
2023-10-10,1003,Gamma GmbH,50540,1420.84,151.97,shipped,2,1560.98
2023-10-11,1001,Alpha GmbH,50541,0.0,0.0,cancelled,4,1489.26
2023-10-12,1002,Beta GmbH,50542,703.9,109.54,shipped,4,773.89
2023-10-13,1002,Beta GmbH,50543,0.0,0.0,cancelled,4,1151.19
2023-10-14,1003,Gamma GmbH,50544,0.0,0.0,cancelled,3,1876.65
2023-10-14,1001,Alpha GmbH,50545,1364.47,154.02,shipped,4,1511.13
2023-10-15,1003,Gamma GmbH,50546,0.0,0.0,cancelled,5,699.95
2023-10-15,1002,Beta GmbH,50547,622.87,114.89,shipped,5,576.68
2023-10-16,1002,Beta GmbH,50548,1476.02,275.08,shipped,2,1611.39
2023-10-16,1003,Gamma GmbH,50549,2020.4,328.95,shipped,1,1909.62
2023-10-17,1003,Gamma GmbH,50550,1326.24,229.37,shipped,3,1283.69
2023-10-17,1002,Beta GmbH,50551,1552.96,207.52,shipped,5,1472.85
2023-10-17,1001,Alpha GmbH,50552,0.0,0.0,cancelled,5,1453.71
2023-10-18,1002,Beta GmbH,50553,1377.66,147.62,shipped,1,1399.94
2023-10-18,1003,Gamma GmbH,50554,0.0,0.0,cancelled,5,1569.51
2023-10-18,1002,Beta GmbH,50555,1823.51,215.46,shipped,5,1820.08
2023-10-19,1003,Gamma GmbH,50556,0.0,0.0,cancelled,5,1494.3
2023-10-20,1003,Gamma GmbH,50557,0.0,0.0,cancelled,3,849.08
2023-10-20,1002,Beta GmbH,50558,1495.13,260.35,shipped,3,1546.36
2023-10-21,1001,Alpha GmbH,50559,1298.69,190.62,shipped,5,1231.25
2023-10-21,1003,Gamma GmbH,50560,1585.62,229.74,shipped,1,1600.09
2023-10-22,1002,Beta GmbH,50561,554.65,83.44,shipped,2,609.47
2023-10-23,1003,Gamma GmbH,50562,1130.81,211.08,shipped,2,1150.39
2023-10-23,1001,Alpha GmbH,50563,2188.25,370.37,shipped,3,1995.31
2023-10-24,1003,Gamma GmbH,50564,1764.08,329.92,shipped,2,1655.19
2023-10-25,1001,Alpha GmbH,50565,0.0,0.0,cancelled,5,1768.0
2023-10-25,1002,Beta GmbH,50566,0.0,0.0,cancelled,1,816.44
2023-10-25,1001,Alpha GmbH,50567,1190.46,193.79,shipped,4,1096.03
2023-10-26,1002,Beta GmbH,50568,696.25,97.29,shipped,1,716.79
2023-10-27,1001,Alpha GmbH,50569,0.0,0.0,cancelled,4,1817.69
2023-10-27,1003,Gamma GmbH,50570,1908.97,380.07,shipped,3,1899.65
2023-10-27,1003,Gamma GmbH,50571,0.0,0.0,cancelled,3,932.43
2023-10-28,1001,Alpha GmbH,50572,0.0,0.0,cancelled,4,1350.95
2023-10-28,1003,Gamma GmbH,50573,0.0,0.0,cancelled,4,1927.02
2023-10-29,1003,Gamma GmbH,50574,0.0,0.0,cancelled,2,621.21
2023-10-29,1003,Gamma GmbH,50575,0.0,0.0,cancelled,1,1247.35
2023-10-30,1003,Gamma GmbH,50576,714.51,118.57,shipped,5,680.47
2023-10-30,1001,Alpha GmbH,50577,801.03,84.19,shipped,2,846.95
2023-10-31,1003,Gamma GmbH,50578,0.0,0.0,cancelled,4,897.86
2023-10-31,1001,Alpha GmbH,50579,0.0,0.0,cancelled,3,818.39
2023-10-31,1002,Beta GmbH,50580,1462.4,237.46,shipped,1,1601.52
2023-11-01,1002,Beta GmbH,50581,0.0,0.0,cancelled,3,556.58
2023-11-02,1002,Beta GmbH,50582,1495.95,246.18,shipped,5,1657.99
2023-11-02,1003,Gamma GmbH,50583,1444.42,207.01,shipped,1,1562.81
2023-11-02,1002,Beta GmbH,50584,1456.78,287.95,shipped,4,1505.46
2023-11-03,1002,Beta GmbH,50585,1639.66,187.58,shipped,5,1792.39
2023-11-04,1003,Gamma GmbH,50586,0.0,0.0,cancelled,2,1465.95
2023-11-04,1003,Gamma GmbH,50587,0.0,0.0,cancelled,4,987.44
2023-11-04,1002,Beta GmbH,50588,667.17,110.72,shipped,1,633.22
2023-11-05,1002,Beta GmbH,50589,1032.04,160.57,shipped,5,1097.37
2023-11-05,1001,Alpha GmbH,50590,841.89,98.49,shipped,1,848.58
2023-11-05,1001,Alpha GmbH,50591,1076.33,204.86,shipped,5,1167.95
2023-11-06,1003,Gamma GmbH,50592,1435.3,156.76,shipped,2,1407.87
2023-11-06,1003,Gamma GmbH,50593,0.0,0.0,cancelled,2,608.66
2023-11-06,1002,Beta GmbH,50594,1567.54,263.16,shipped,1,1638.47
2023-11-07,1003,Gamma GmbH,50595,1949.15,323.75,shipped,5,1812.06
2023-11-08,1003,Gamma GmbH,50596,1198.14,165.43,shipped,5,1108.83
2023-11-08,1001,Alpha GmbH,50597,1649.62,185.53,shipped,3,1631.3
2023-11-09,1003,Gamma GmbH,50598,0.0,0.0,cancelled,4,743.08
2023-11-09,1001,Alpha GmbH,50599,943.47,143.57,shipped,2,887.07
2023-11-09,1003,Gamma GmbH,50600,0.0,0.0,cancelled,5,1288.92
2023-11-10,1002,Beta GmbH,50601,0.0,0.0,cancelled,4,1103.97
2023-11-11,1002,Beta GmbH,50602,0.0,0.0,cancelled,3,1001.89
2023-11-11,1003,Gamma GmbH,50603,1690.75,196.73,shipped,1,1713.86
2023-11-12,1003,Gamma GmbH,50604,0.0,0.0,cancelled,4,950.15
2023-11-12,1002,Beta GmbH,50605,0.0,0.0,cancelled,3,1420.16
2023-11-12,1002,Beta GmbH,50606,897.88,115.34,shipped,4,844.14
2023-11-13,1001,Alpha GmbH,50607,0.0,0.0,cancelled,3,1732.79
2023-11-14,1003,Gamma GmbH,50608,507.32,94.43,shipped,3,557.96
2023-11-14,1001,Alpha GmbH,50609,0.0,0.0,cancelled,4,1204.83
2023-11-14,1003,Gamma GmbH,50610,0.0,0.0,cancelled,4,1015.71
2023-11-15,1001,Alpha GmbH,50611,0.0,0.0,cancelled,3,1496.62
2023-11-15,1001,Alpha GmbH,50612,965.28,187.65,shipped,1,881.28
2023-11-15,1003,Gamma GmbH,50613,1268.21,148.37,shipped,2,1215.75
2023-11-16,1001,Alpha GmbH,50614,1711.24,187.44,shipped,5,1606.56
2023-11-16,1003,Gamma GmbH,50615,751.84,118.86,shipped,1,685.29
2023-11-17,1003,Gamma GmbH,50616,0.0,0.0,cancelled,5,1795.01
2023-11-17,1003,Gamma GmbH,50617,0.0,0.0,cancelled,2,1374.69
2023-11-17,1002,Beta GmbH,50618,1261.28,158.6,shipped,3,1201.52
2023-11-18,1003,Gamma GmbH,50619,2011.2,367.38,shipped,3,1910.52
2023-11-18,1002,Beta GmbH,50620,0.0,0.0,cancelled,4,501.14
2023-11-18,1001,Alpha GmbH,50621,0.0,0.0,cancelled,4,807.0
2023-11-19,1001,Alpha GmbH,50622,772.22,124.33,shipped,1,704.56
2023-11-19,1002,Beta GmbH,50623,991.05,119.73,shipped,1,1020.03
2023-11-19,1002,Beta GmbH,50624,0.0,0.0,cancelled,2,1100.1
2023-11-20,1002,Beta GmbH,50625,0.0,0.0,cancelled,3,1241.67
2023-11-21,1002,Beta GmbH,50626,1516.73,199.74,shipped,3,1398.86
2023-11-22,1001,Alpha GmbH,50627,0.0,0.0,cancelled,1,737.31
2023-11-22,1003,Gamma GmbH,50628,0.0,0.0,cancelled,2,618.09
2023-11-23,1003,Gamma GmbH,50629,862.99,87.42,shipped,5,832.04
2023-11-23,1001,Alpha GmbH,50630,866.44,133.09,shipped,2,878.73
2023-11-23,1003,Gamma GmbH,50631,1424.02,273.94,shipped,5,1404.23
2023-11-24,1003,Gamma GmbH,50632,0.0,0.0,cancelled,5,1803.14
2023-11-25,1002,Beta GmbH,50633,1457.48,157.07,shipped,3,1374.05
2023-11-26,1002,Beta GmbH,50634,0.0,0.0,cancelled,5,1581.18
2023-11-26,1003,Gamma GmbH,50635,0.0,0.0,cancelled,1,612.37
2023-11-27,1003,Gamma GmbH,50636,1909.13,335.0,shipped,1,1871.45
2023-11-27,1002,Beta GmbH,50637,1682.61,213.09,shipped,2,1586.35
2023-11-28,1002,Beta GmbH,50638,881.88,108.36,shipped,2,908.52
2023-11-28,1001,Alpha GmbH,50639,1278.73,201.47,shipped,4,1228.35
2023-11-28,1002,Beta GmbH,50640,0.0,0.0,cancelled,4,1717.02
2023-11-29,1002,Beta GmbH,50641,1159.2,224.32,shipped,3,1184.26
2023-11-29,1002,Beta GmbH,50642,0.0,0.0,cancelled,3,1675.65
2023-11-29,1003,Gamma GmbH,50643,589.85,74.04,shipped,1,564.65
2023-11-30,1003,Gamma GmbH,50644,0.0,0.0,cancelled,3,1169.19
2023-11-30,1003,Gamma GmbH,50645,1468.61,233.51,shipped,4,1597.14
2023-12-01,1003,Gamma GmbH,50646,966.7,174.64,shipped,1,945.15
2023-12-01,1002,Beta GmbH,50647,0.0,0.0,cancelled,3,1068.87
2023-12-02,1002,Beta GmbH,50648,0.0,0.0,cancelled,2,1731.9
2023-12-03,1003,Gamma GmbH,50649,705.25,127.64,shipped,5,778.4
2023-12-03,1001,Alpha GmbH,50650,0.0,0.0,cancelled,2,1696.77
2023-12-03,1003,Gamma GmbH,50651,734.46,134.28,shipped,4,685.59
2023-12-04,1003,Gamma GmbH,50652,1294.49,154.78,shipped,4,1269.96
2023-12-04,1002,Beta GmbH,50653,0.0,0.0,cancelled,4,1917.13
2023-12-05,1001,Alpha GmbH,50654,0.0,0.0,cancelled,4,663.65
2023-12-06,1003,Gamma GmbH,50655,0.0,0.0,cancelled,3,1691.01
2023-12-07,1001,Alpha GmbH,50656,1529.32,250.52,shipped,1,1587.84
2023-12-07,1001,Alpha GmbH,50657,0.0,0.0,cancelled,1,1100.28
2023-12-08,1003,Gamma GmbH,50658,0.0,0.0,cancelled,5,1954.58
2023-12-08,1001,Alpha GmbH,50659,0.0,0.0,cancelled,2,866.69
2023-12-08,1002,Beta GmbH,50660,721.0,86.16,shipped,4,743.96
2023-12-09,1003,Gamma GmbH,50661,0.0,0.0,cancelled,2,774.35
2023-12-10,1003,Gamma GmbH,50662,794.65,86.69,shipped,4,798.43
2023-12-10,1002,Beta GmbH,50663,0.0,0.0,cancelled,2,1117.89
2023-12-10,1003,Gamma GmbH,50664,1333.26,137.98,shipped,2,1351.83
2023-12-11,1003,Gamma GmbH,50665,0.0,0.0,cancelled,5,1299.62
2023-12-11,1003,Gamma GmbH,50666,808.55,142.18,shipped,3,890.72
2023-12-12,1001,Alpha GmbH,50667,0.0,0.0,cancelled,5,771.79
2023-12-12,1002,Beta GmbH,50668,871.46,170.02,shipped,3,823.26
2023-12-12,1001,Alpha GmbH,50669,1594.86,237.34,shipped,3,1676.62
2023-12-13,1002,Beta GmbH,50670,566.9,98.5,shipped,5,553.46
2023-12-14,1003,Gamma GmbH,50671,0.0,0.0,cancelled,5,855.58
2023-12-14,1003,Gamma GmbH,50672,543.68,77.56,shipped,1,529.63
2023-12-14,1003,Gamma GmbH,50673,455.24,56.42,shipped,3,501.33
2023-12-15,1002,Beta GmbH,50674,1802.43,248.88,shipped,1,1813.33
2023-12-16,1003,Gamma GmbH,50675,0.0,0.0,cancelled,5,1299.61
